recipeid,env_score,nutri_score,meal_score,name,ingredients,instructions,category,images
390318,200.874342,53.34568381,45,Rétegezett Tortilla S?t?tál Casserole,"sötétvörös vesebab, kockára vágott paradicsom bazsalikommal, oregánóval és fokhagymával, kukoricás tortilla, sovány cheddar sajt","1. Melegítsd el? a süt?t 180 fokra. 2. Pirí­tsd meg a darált húst egy nagy tapadásmentes serpeny?ben; szárd le jól. 3. Keverd össze a babot, paradicsomot, chilit és taco f?szárkeveréket. 4. Csökkentsd a h?fokot; párold 5 percig. 5. Spriccel? be egy 23 x 33 cm-es süt?tálat tapadásmentes süt?spray-vel? 6. Vágd félbe a tortillákat; Helyezd fel?lr?l lefel? a süt?tál aljára, átfedve. 7. Kanalazd rá a húskeverék fel?t egyenletesen a tortillákra. 8. Fedd le a maradék tortillákkal, majd a maradék húskeverékkel? 9. szárd meg sajttal. 10. Fedd le; süsd 25 percig. 5,5 pont egy adagonként.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/03/18/piczCUKZI.jpg"
393058,184.302577,61.99522962,40,Jeremy Sörös Csirke,"majonéz, citromhéj, zel?ermag, fekete bors, cayenne bors, csirkehús, sör","Egy nagy tálban keverd össze a majonézt a f?szárekkel?, kenj be alaposan a csirkét kí­vül-bel?l a majonézes keverékkel?, nyisd ki a sört és Helyezd a csirke üregébe., állí­tsd fel?a csirkét függ?legesen a grillen, fedd le és süsd 2 órán keresztül., vedd ki a sört a csirkéb?l, majd szeletel? fel?",Egész csirke,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/30/58/pica6LKtu.jpg"
147999,149.5846431,51.61876272,65,Egyszár? marhahús alaplé Julia Child módra,"sárgarépa, hagyma, zel?er, póréhagyma, kakukkf?, fokhagyma gerezdek, szegf?szeg, borskörmök","Helyezd a marhacsontokat egy nagy, nehézf?zékba, és fedd le hideg ví­zzel?kb. két hüvel?knyire. Forrald fel?közepes lángon, és szedd le a tetején kel?tkez? habot - ez kb. öt percig tart. Add hozzá a maradék hozzávalókat és még hideg vizet, hogy minden legalább egy-két hüvel?knyire el?epje. Forrald fel?újra a levest, szükség szárint szedd le a habot. Amikor a leves már forr (NE hagyd, hogy fel?orrjon, csak fedd le részben, és tartsd nagyon alacsony lángon négy-öt órán át. Ha a ví­zszint túl alacsony lesz, adj hozzá forralt vizet af?zékhoz. Szükség szárint szedd le a habot. Amikor a zöldségek és a csontok mindent átadtak a levesnek, szárd le a levest, és dobd el?a szilárd anyagokat. Tedd a levest, fedetlenül a h?t?be, amí­g a zsí­r fel?ön a tetejére és megdermed. Szedd le és dobd el?a zsí­rt. Kóstold meg a leszárt levest (emlékezz, hogy nem tartalmaz sót), és ha nem el?g er?s,f?zd össze közepes lángon. Amikor a leves kih?lt, tárold a h?t?szekrényben legfel?ebb három napig, vagy a fagyasztóban.",Alaplé,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/14/79/99/picBUpA9B.jpg"
530003,252.6242835,34.5630637,50,Egész nap s?lt marharost,"burgonya, szárÃ­tott tárkony, szárÃ­tott bazsalikom","1. Egy nagy tapadásmentes serpeny?ben süsd meg a húst minden oldalról. Tegyél krumplit és sárgarépát a lassúf?z?be. 2. Helyezd a megpirí­tott húst a zöldségek tetejére. Egy kis tálban keverd össze a levest és a tárkonyt vagy bazsalikomot. 3.öntsd a húsra és zöldségekre. Fedd le ésf?zd alacsony h?fokon 10-12 órán keresztül, vagy magas h?fokon 5-6 órán keresztül, amí­g a hús és zöldségek puha, de nem szárazak lesznek.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/53/00/03/CpVQ7s5fQgurBuOXpi8Z_15.jpg"
505942,226.2704737,49.96505616,40,F?stölt Enchilada Burger,"chorizo kolbász, darált marhahús, tortilla chips, tojás, liszt tortillák, monterey jack paprika sajt, zöld chili szósz, piros chili szósz, tejföl","Készí­tsd el? a húst. Keverd össze a chorizót, marhahúst, tojást és finomra tört tortilla morzsát, amí­g jól össze nem keverednek. Készí­ts 4-6 egyenletesen el?sztott, softball nagyságú húsgombócot, majd lapí­tsd ?ket le hamburger pogácsává. Készí­tsd el? a parázsgázt?zhel?et közvetett BBQ sütéshez, a legjobb, ha füstöl? forgácsot használsz. Füstöld/BBQ-zd a húst. Helyezd a Serrano paprikákat a grillre és süsd meg ?ket a parázson/h? fel?tt, amí­g meg nem feketülnek. Vegyél le a húst a grillr?l és pihentesd. G?zöld meg a Serrano paprikákat úgy, hogy leveszed a grillr?l és egy fedett tálba teszed, majd hagyd állni, amí­g langyos nem lesz megfogni. Vedd le a megfeketedett küls? héjat, szeletel? fel?és távolí­tsd el?a magokat.

Készí­tsd el? a wrapokat. Helyezd a tortillákat egy tiszta fel?letre, és ecsetel? meg alaposan mindkét oldalukat zöldséggel?vagy nem tapadós süt?spray-vel?(ezek visszakerülnek a grillre). Kenj re-fried babot a tortillákra, majd Helyezd a hamburgert a közepére. Rakj egy Serrano paprikát minden hamburger tetejére, majd csomagold be a tortilla sarkait úgy, hogy a hamburgert becsomagolod bel?lre. Helyezd a csomagolt oldalt lefel? a közvetett grillre, hogy tovább süljön, amí­g a tortilla ropog",Hüvel?esek,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/50/59/42/pict979RX.jpg"
513648,78.46552367,71.59598283,65,Krémest zöldség sajtos s?t?,"vaj, finomliszt, só, bors, cayenne bors, fokhagyma, tejszÃ­n, tej, éles cheddar sajt, parmezán sajt, tápláló éleszt?pehel?, karfiol, brokkoli, borsó, újhagyma","Egy nagy serpeny?ben vagy lábasban olvaszd fel?a vajat közepes magas h?fokon. Adj hozzá lisztet, és keverd, amí­g sima rántás nem lesz. Folyamatosan kevervef?zd és pirí­tsd a rántást 2 percig. Adj hozzá sót, borsot, cayenne borsot, fokhagymát és tápláló éleszt?t. Keverd össze.öntsd hozzá a tejszí­nt és a tejet.f?zd és keverd folyamatosan, amí­g a keverék bes?r?södik (8-10 perc). Keverd hozzá az éles cheddart, amí­g fel?lvad és jól összekeveredik. Vegyük le a serpeny?t vagy lábast a t?zhel?r?l. Keverjük össze az összes zöldséget a szósszal, és keverjük, amí­g tel?esen bevonja; tegyük át a kivajazott 13x9 hüvel?kes tálba. B?ségesen szárd meg parmezán sajttal. Süsd 350 fokon 20-30 percig, vagy amí­g buborékolni nem kezd a széleken, és a teteje meg nem barnul.",Karfiol,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/36/48/0DpkzaVlTyUwLql0Qp0A-Screen-sh?t-2014-02-23-at-9.03.24-PM.png"
83626,200.7851816,53.12704777,45,Bill csészés chilije,"marhahús, paradicsomszósz, vörös vesebab, pinto bab, hagyma, zel?er, kockázott paradicsom, ?rölt kömény, fekete bors, só, olÃ­vaolaj, vaj, liszt","Egy nagy serpeny?ben melegítsd fel?az olí­vaolajat, és kezdd el?barní­tani a húst. Amikor a hús el?eszí­ti rózsaszí­n szí­nét, toltsd az egyik oldalra a serpeny?ben, majd add hozzá a hagymát a zsí­rjában. Pirí­tsd meg a hagymát, amí­g majdnem áttetsz?vé válik, keverd össze a húst és a hagymát, majd öntsd egy lábasba. Add hozzá a többi hozzávalót, kivéve a lisztet és a vajat, ésf?zd alacsony fokozaton 8 órán keresztül. Vagy ha sieted van, 4 óra el?gend? a lábas magas fokozatán. Id?nként keverd meg. Kb. egy órával tálalás el?tt olvaszd meg a vajat egy kis serpeny?ben, add hozzá a lisztet, és keverd, amí­g egy barna massza nem kel?tkezik. Add a lábasba, és keverd össze. Az 85268-as recept egy vegetáriánus verziója ennek a chilinek, rizzsel?",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/83/62/6/picHifOq9.jpg"
276686,118.7063216,56.22223045,70,Sertéscomb s?lt,"Csont nélk?li sertéscomb s?tés, kukoricaliszt, szárecsendió, almabor, fehérrépa,f?z?alma","Melegítsd el? a süt?t 163 vagy 325 fokra. Helyezd a sültet rácsra egy sekély süt?edénybe. ízesí­tsd sóval és borssal í­zlés szárint. Hel?ezz h?mér?t a hús közepébe. Süsd 45 percig. Eközben egy kis lábasban keverd össze a kukoricakeményí­t?t és a szárecsendiót. Keverd hozzá az almaborot.f?zd közepes lángon, állandóan kevergetve, amí­g a keverék bes?r?södik és bugyog.f?zd és keverd még 2 percig. Tedd félre a keverék fel?t. Adj hozzá gyümölcsdarabokat a maradék mázhoz, tedd félre. Rendezd el?a süt?tököt, sárgarépát, almát a sült körül. Kend meg a húst, zöldségeket és gyümölcsöt a félretett mázzal. Süsd további 30-45 percig, vagy amí­g a h?mér? 155 fokot nem mutat, a maradék mázzal is kend meg újra 15 percenként. Fedd le az edényt fóliával és pihentesd 15 percig. Eközben forrald fel?a gyümölcsöket és almabor mázzal. szeletel? fel?a sültet és tálald a mártott süt?tökkel? gyümölccsel?és almabor mázzal.",Hús,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/66/86/picpDplxO.jpg"
24044,107.9323729,63.20074447,65,Schreiner asszony Zöldborsó levese,"szalonna, vöröshagyma, sárgarépa, víz, f?stölt tarja, só, babérlevél","Egy nagy, nehézf?zékban vagy lábasban süsd meg a bacont közepes lángon, kevergetve, amí­g ropogós lesz, majd tedd papí­rtörl?re lecsöpögtetni.,öntsd le af?zékból a baconfat egy kis részét, hagyj meg kb. 1/4 csésze baconfatot, majd süsd meg a hagymát és sárgarépát, kevergetve, amí­g megpuhulnak., Adj hozzá minden maradék hozzávalót, és forrald lassú t?zön 2 órán keresztül lefedve, id?nként keverve, és ha a leves túl s?r?vé válik, adj hozzá még 1-2 csésze vizet (vagy húslevest)., Vedd le af?zékról, majd egy lyukas kanállal tedd át a sonkahúst egy vágódeszkára., Dobd ki a zsí­rt és a csontokat, majd vágd fel?a húst., Tedd vissza a húst af?zékba, és forrald lassú t?zön, kevergetve, amí­g átmel?gszik a leves., Dobd ki a babérlevel?t., Tálalás el?tt morzsold szét a bacont, és szárd rá a leves tetejére., 8 csésze levest készí­t.",Sertés,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/04/4/picOTwCPU.jpg"
467440,124.0611465,58.56091003,65,Zöld chili stew sertéshússal tomatillóval (Lassúf?z?ben),"koriander, poblano paprika, kaliforniai paprika, fehérbab, hagyma, fokhagyma, só, fekete bors, kömény, szárÃ­tott oregánó","1. Távolí­tsd el?a fel?sleges zsí­rt a sertéshúsból. 2. Vágd 1 cm-es kockákra., Moss és negyedel? meg a zöld paradicsomot. 3. Turmixold össze a korianderrel?és a jalapenóval., Add hozzá az összes hozzávalót egy 4 literes lassúf?z?edénybe. 4. Keverd jól össze.,f?zd alacsony h?fokon 6-8 órán keresztül, vagy magas h?fokon 3-4 órán keresztül., Ha s?r?bb szószt száretnél, készí­ts egy kukoricakeményí­t? keveréket 2 ev?kanál 5. ví­zzel?és 2 teáskanál 6. kukoricakeményí­t?vel? 7. Add hozzá fél órával azel?tt, hogy tálalnád. 8. Ha hí­gabb szószt száretnél, adj hozzá csirkehúslevest.",Raguleves,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/46/74/40/picnzPPpj.jpg"
510875,186.8688441,36.82690379,70,Húsos pite,"Darált marhahús, tojás, hagyma, só, bors, burgonya, tej, monterey jack paprikás sajt, petrezsel?em, só.","1. Egy tálban keverd össze a húst, gombát, tojást, hagymát, zsemlemorzsát, 1/4 teáskanál sót és borsot, és keverd könnyedén össze. Nyomkodd a keveréket egy 9 hüvel?kes pite tál aljára és oldalára. Süsd 400 fokon 15 percig. Keverd össze a krumplit és a tejet. Keverd hozzá a sajtot, petrezsel?met és 1/8 teáskanál sót a krumplihoz. Vegyél ki a húsos tésztát a süt?b?l. Kanalazd le róla a zsí­rt. Csökkentsd a h?fokot 350 fokra. Töltsd meg a húsos tésztát a krumplikeverékkel? Tedd vissza a süt?be. Folytasd a sütést további 10-15 percig, vagy amí­g át nem mel?gszik. Tálald barna mártással.",Burgonya,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/08/75/yqvWrfbkQaLc5A32TU3g-DSC06214-1.jpg"
273380,138.5265337,70.50728012,45,Ã­nyenc Philly sajtos steak pizza,"marhahús, Worcestershire szósz, hagyma, zöld paprika, vaj, mozzarel?a sajt","1. Vékonyra szeletel? marhahúst vágj 1/2\ széles csí­kokra. 2. Pácold be Worcestershire szósszal és olasz f?szárkeverékkel?15 percig légmentesen zárh?tó edényben a h?t?ben, minden 5 percben megkeverve vagy megforgatva., Pirí­tsd meg a hagymát és zöld paprikát vajon, amí­g majdnem el?észülnek., Add hozzá a marhahúst a hagymához és zöld paprikához,f?zd át., Borí­tsd be minden pizzatésztát a sajtos szósszal., Tedd az egyik tésztára a fel?t a marha/hagyma/paprika keverékb?l., Fedd le a keveréket mozzarel?a sajttal., Süsd a Pizzaz Pizza süt?ben 18 percig, vagy 400Ã‚Å¹Ã¢ÂˆÂF (200Ã‚Å¹Ã¢ÂˆÂC) süt?ben 15-18 percig.",Ebéd/Prémium,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/33/80/pic2mXmVZ.jpg"
312169,249.2537971,27.20031293,60,Görög-táliai sajtos hamburgerek,"Darált marhahús, lilahagyma, kapor, bors, fokhagyma gerezdek, koriander, Worcestershire szósz, fetasajt","Keverd össze az összes hozzávalót egy nagy tálban., Formázz bel?le 8 pogácsát., Melegítsd fel?a grillt és süsd meg! Ha nem akarod ?ket grillezni, akkor süsd ?ket 180 fokon 30 percig, vagy süsd meg egy serpeny?ben közepes lángon 7 percig mindkét oldalon., Adj hozzá kedvenc BBQ szószt, és tálald bébispenóttal, savanyú uborkával, paradicsommal és sajttal!",Ebéd/Prémium,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/31/21/69/pic7nurFO.jpg"
62618,248.3647713,43.4870349,40,Lassúf?z?ben s?lt édes-savanyú marharostély,"marhapatkó, hagyma, barna cukor, ketchup, ecet, sör, kukoricaliszt","Helyezd az összes hozzávalót, kivéve a kukoricalisztet, egy Lassúf?z?be, ésf?zd 12 órán keresztül alacsony h?fokon., Ha el?észült, vedd ki a marhahúst, szedd szét, majd tedd vissza a Lassúf?z?be., Keverd össze a kukoricalisztet egy ev?kanál ví­zzel? majd add hozzá az étel?ez, alaposan keverd össze.",Raguleves,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/62/61/8/picOQcUA8.jpg"
411363,166.7765417,58.46253061,50,S?lt citromos csirkemel?,"Csont nélk?li, b?r nélk?li csirkemel?, só, bors, fokhagymagerezdek, fokhagymapor, szárÃ­tott kakukkf?, hagyma, citromlé, citrom","1. Melegítsd el? a süt?t 200 fokra. 2. Keverd össze a sót, borsot, fokhagymát és kakukkf?vet. 3. Helyezd a csirkehúsokat egy 28x33 cm-es süt?tálba. szárd rá a f?száreket. 4. Keverd össze a hagymát, húslevest és citromlevet egy lábosban. Forrald fel? 5.öntsd a forró citromos keveréket a csirkehús köré. 6. Vágd fel?a citromot vékony szeletekre. 7. Hel?ezz egy citromszeletet a csirkehús tetejére. 8. Süsd 35 percig 200 fokon, amí­g aranybarnára sül és a lé tisztán szí­nezett.",Csirkemel?,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/13/63/c4YsXf?zT8K7Q546ApDQ_Lemon%20Chicken.jpg"
10134,196.844195,41.9374744,60,Darált marhahús és bacon töltött paprikák,"Darált marhahús, f?tt rizs, cheddar sajt, hagyma, paradicsomszósz, paprika, só, liszt, víz, szalonna","Melegítsd el? a süt?t 180 fokra. Hel?ezz egy 35x50 cm-es süt?zacskót egy 23x33 cm-es tortaformába. Pirí­tsd meg a darált húst és a hagymát, majd szárd le a zsí­rt. Adj hozzá paradicsomlevet, rizst, sajtot, sót és borsot. HAGYD KIH?Â°LNI. Vedd le a zöld paprikák tetejét és magjait. Töltsd meg a paprikákat a húsos keverékkel? Keverd össze a paradicsomszószt, lisztet és vizet.öntsd az egyik fel?t a paradicsomszósból a süt?zacskóba. Helyezd a paprikákat a süt?zacskóba, töltel?kkel?fel?el?. Kanalazd rá a maradék szószt a tetejére. Hel?ezz egy vagy két szelet bacont minden paprika tetejére. Süsd 30-40 percig, amí­g a paprikák puha lesznek.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/10/13/4/pic5h1KZ4.jpg"
255898,184.5357663,61.42840348,40,A-1 Csirke,"?rölt bors, fokhagymapor, sör","F?szárezd meg a combokat í­zlés szárint borssal, fokhagymaporral és olasz f?szárkeverékkel? Helyezd egy t?zálló tálat és majdnem fedd le sörral. Kenj A-1 szószt a csirke tetejére. Süsd 375 fokon 45 percig, majd vedd ki a tálat a süt?b?l és szárd le a levet. Hagyj el?gend? levet a tál alján, hogy kb. fél centiméter vastagon el?epje az alját. Fordí­tsd meg a csirkét és kenj rá még több A-1 szószt. Süsd további 20-30 percig 400 fokon.",Csirkecomb,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/58/98/picod8SPn.jpg"
205672,96.69267213,66.14252812,65,Karcsú Zöld Csirkés Csili,"Kukoricás tortillák, csont nélk?li, b?r nélk?li csirkemel?, ?rölt kömény, hagyma, fokhagyma gerezd, pinto bab, zöld salsa, koriander","Melegítsd el? a süt?t 200 fokra. Vágd félbe a 4 tortillát, majd rakd egymás tetejére. Vágd 1/2 col vastag csí­kokra és keverd össze 1 teáskanál olajjal. Terí­tsd szét a tortillacsí­kokat egy rétegben egy süt?edényben. Süsd 10-12 percig, vagy amí­g ropogós nem lesz, egyszár átkeverve. Vedd ki a süt?b?l és tedd félre. Hajtsd félbe a maradék 4 tortillát, majd durván reszel? le egy reszel?vel?vagy a kedvenc módszáreddel? Tedd félre. (Megjegyzés: én inkább finomra vágtam a tortillákat, mintsem reszel?em volna.)

Keverd össze a csirkedarabokat a köménnyel? Melegítsd fel?a maradék 1 teáskanál olajat egy nagy lábasban, add hozzá a csirkét ésf?zd 5 percig. Vedd ki a csirkét. Add hozzá a poblano paprikát, hagymát és fokhagymát a lábasba.f?zd és keverd 3 percig. Keverd hozzá a csirkét, a húslevest, a babot, a szalsát és a reszel? tortillát. Forrald fel? majd vedd vissza a h?fokot, ésf?zd lassú t?zön, lefedve, 15 percig. Keverd hozzá a koriandert, merí­tsd tálba a levest és szárd meg a sült tortillacsí­kokkal.",Ebéd/Prémium,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/56/72/qw9G9vh2Rki39u9AbRAa-image.jpg"
460204,91.0020395,63.71344911,70,Quinoa és Zöldséges Tabouli Saláta,"víz, tea, quinoa, citromlé, olÃ­vaolaj, frissen ?rölt fekete bors, tengeri só, fokhagymapor, citrombors, uborka, paradicsom, zöld paprika, újhagyma, retek, pirÃ­tott napraforgómag, fekete olÃ­vabogyók, petrezsel?em, menta","1. Egy közepes lábasban forrald fel?a vizet és a teafiltert. 2. Add hozzá a quinoát, fedd le, vedd vissza a h?fokot alacsonyra, és párold 15 percig. 3. szárd le a fel?sleges vizet a quinoáról, és dobd el?a teafiltert. 4.öntsd át a megf?tt quinoát egy tálba, és hagyd állni, hogy kih?ljön.

5. Egy kis tálban keverd össze a citromlevet, olí­vaolajat, olasz f?szárkeveréket, sót, fokhagymapor, citromborsot és feketeborsot.

6.öntsd a dresszinget a kih?lt quinoára, és óvatosan keverd össze.

7. Add hozzá a maradék hozzávalókat, és óvatosan keverd össze. 8. Kóstold meg, és szükség szárint í­zesí­tsd.

9. Fedd le, és hagyd h?t?ben 30-60 percig, hogy összeérjenek az í­zek.

10. Jó étvágyat!",Gabonafélék,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/46/02/04/pic2U8cLt.jpg"
69173,243.254313,24.75406012,65,Kittencal olasz Olvadósan Puha HúsfasÃ­rtjai,"Darált marhahús, tojás, parmezán sajt, fokhagyma, só, frissen ?rölt fekete bors, tej, szárÃ­tott oregánó, friss petrezsel?em","Keverd össze az összes hozzávalót egy nagy tálban. Alakí­tsd ?ket kis húsgombócokká (ezen a ponton lefagyaszth?tod egy tepsin, vagy letakarva fóliával h?t?szekrényben tárolh?tod legfel?ebb 24 órán át, miel?tt használnád). Engedd a húsgombócokat a lassan forrásban lév?paradicsomszószba, ne keverd meg legalább 20 percig, különben fennáll a húsgombócok szétesésének kockázata. Folytasd af?zést a lassan forrásban lév?szószban további 20 percig (attól függ?en, hogy milyen gyorsan forr a szószod, összesen 40 perc szükséges a húsgombócok tel?es átsütéséhez). A 40 percesf?zési id? után folytasd a szószf?zését a húsgombócokkal annyi ideig, amennyit csak száretnél. **megjegyzés** A húsgombócokat 350 fokon süth?ted 25 percig, vagy amí­g tel?esen átsülnek.",Hús,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/69/17/3/f6nXT71TDaqam1w0sxuw_untitled-4262.jpg"
534345,113.6479803,57.24441552,70,Húzott sertéshús burritók,"sertéshús, hagyma, fekete bab, kukorica, sajt, víz, szósz, tortilla","1. Párold meg a hagymát, amí­g puha lesz., Adj hozzá sertéshúst, taco f?szárt és vizet.,f?zd közepes lángon, hogy bes?r?södjön a szósz., Adj hozzá babot, kukoricát és szalsát., Keverd össze, majd vedd le a t?zr?l., Rakd össze a keveréket a tortillák közepére., szárd meg sajttal, majd tekerd fel?burritóvá., Azonnal tálald, vagy csomagold be alufóliába és süsd 350 fokon 10-15 percig. 2. Mikróban is fel?elegíth?t? a sajt., Opcionális: tálald apróra vágott jégsalátával és paradicsommal, kí­sér?ként tejföllel? szalsával és guacamoléval., Megjegyzés: bármilyen sajtot használh?tsz, nekünk épp Monterey Jack volt otthon.",Mexikói,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/260988/8StTCVNDTdqx3036hXno_20171110_180540.jpg"
515710,90.14536131,59.84659774,75,Sajtos csirkés spagetti serpeny?ben,"csirkemel?filé, csirkel?, spagetti, édes hagyma, brokkoli szár, szalonnazsÃ­r, extra sz?z olÃ­vaolaj, fokhagymapor, hagymapor, baromfif?szár, rozmaring, tengeri só, frissen ?rölt fekete bors, friss mozzarel?a sajt, parmezán sajt","1. Egy gallon méret? zacskóban keverd össze a csirkét, fokhagyma- és hagymaporral, Paul Prudhomme Poultry Magic f?szárkeverékkel? zúzott rozmaringgal, sóval, borssal és 2 ev?kanál extra sz?z olí­vaolajjal. 2. Rázd jól össze, hogy minden csirkedarabot bevonjon a f?szárekkel?és az olajjal., Melegítsd fel?a szalonnazsí­rt egy extra nagy mély serpeny?ben közepes és közepesen magas h?fok között, majd add hozzá a csirkedarabokat. 3. Rendszáresen kevergetvef?zd, amí­g világos aranybarnára sül, kb. 10-12 percig. 4. Vegyél ki egy vastagabb csirkedarabot, és vágd ketté, hogy el?en?rizd, tel?esen átsült-e. 5. Vegyél ki a serpeny?b?l egy tányérra, papí­rtörl?vel? hogy fel?egye az olajat. 6. Ezután tisztí­tsd ki a serpeny?t, hogy újra használhasd, vagy ha száreted a mosogatást, használj másik serpeny?t., 
A brokkolit olvaszd ki a mikrohullámú süt?ben, de nef?zd át tel?esen. 7. íltalában kb. 45 másodpercig vagy 1 percig. 8. Használd a csomagoláson javasolt mennyiség? vizet., Egy kis kever?tálban keverd össze a csirkel?ves krémet és a csirkealaplevet, amí­g sima nem lesz., A maradék ev?kanál olí­vaolajat melegítsd fel?az extra nagy serpeny",Csirke,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/57/10/WNJG24JWQHar70f?zI2a-chicken-and-cheesy-spagh?tti-001.JPG"
429714,152.8503777,62.18272355,50,Zöldf?száres galuskás sertésszeletekkel,"vöröshagyma, víz, zsálya, finomliszt, s?t?por, só, zel?ermag, zsálya, vaj, tej, friss petrezsel?em","1. Egy nagy serpeny?ben melegíts olajat. Barní­tsd meg mindkét oldalról a sertésszeleteket. szeletel? fel?a hagymát, és Helyezd a sertésszeletek tetejére. Keverd össze a levest, gombát, vizet és zsályát.öntsd a sertésszeletekre. Forrald fel? majd csökkentsd a h?fokot. Keverd össze a lisztet, süt?port, sót, zel?er magot és zsályát. Dolgozd bel? a vajat. Keverd hozzá a tejet, csak addig, amí­g a száraz hozzávalók nedvesek lesznek. Kanalazd a tésztát kanalak segí­tségével?a levesbe. szárd meg petrezsel?emmel? Forrald lassú t?zön 15 percig. Fedd le, ésf?zd tovább, amí­g a tészta közepébe szárt fogpiszkáló tiszta marad, még kb. 15 percig.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/42/97/14/pic8nwMR1.jpg"
481048,112.2615879,61.5177785,65,Grillezett csirkemel? szendvicsek,"csirke, zel?er, hagyma, zöld paprika, vaj, ketchup, víz, barna cukor, ecet, száraz mustár, bors, só","Keverd össze az összes hozzávalót egy lassúf?z?ben, fedd le, ésf?zd alacsony h?fokon 8 órán keresztül. Keverd össze a csirkét, amí­g szálakra szedh?t?vé válik. Halmozd a steak zsemlékre, és tálald.",Zöldség,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/48/10/48/kJNViP2YQ6uT1POXRvX2-DSCN0233.JPG"
530288,112.4578941,61.46009865,65,Sonka és sajtos rétes quiche,"rétes tészta, vaj, túró, tojás, parmezán sajt, fekete bors, szárÃ­tott oregánó, fokhagymapor, vaj, édes hagyma, édes paprika, sonka","Melegítsd el? a süt?t 190 fokra. Olvaszd meg a 1/3 csésze vajat. Egy süt?formát kenj ki a vajjal ecsettel? Rétegezd a filo tésztalapot lapokra osztva, minden réteget megkenve vajjal. Gy?z?dj meg róla, hogy a filo tésztát fel?ajtod az edény oldalára.

Egy közepes méret? serpeny?ben olvaszd meg a 2 ev?kanál vajat közepes magas h?fokon. Add hozzá a fel?prí­tott hagymát és paprikát. Kevergetvef?zd körülbelül 5-7 percig, amí­g ropogósan puhára nem lesz. Tedd félre.

Egy nagy tálban keverd össze a túrót, parmezán sajtot és tojást. Adj hozzá borsot, oregánót és fokhagymapor. Keverd hozzá a sonkát és a megf?tt zöldségeket. Jól keverd össze, majd öntsd a filo tészta alapba.

Süsd a 190 fokra el?melegített süt?ben körülbelül 30-35 percig, vagy amí­g a közepén megszilárdul és a bel?hel?ezett fogpiszkáló tiszta marad. Hagyd állni 10 percig miel?tt tálalnád. Tálald zöld salátával. Ez a recept h?t b?séges adagot készí­t.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/2001338859/Eq9tbmWtQjuuPwi8d4zs_14.jpg"
